account,pagerank,in_flow,out_flow,in_circular_ring,connections,flow_ratio,community_id,community_fraud_rate,high_risk_community,betweenness
C34339657,2.7631987430925268e-05,429768.89,0.0,False,1,0.0,2420,0.0,False,0.0
C1908452567,1.517256959746606e-05,0.0,50.36,False,1,50.36,10124,0.0,False,0.0
C1908506135,1.517256959746606e-05,0.0,37094.63,False,1,37094.63,78,0.0,False,0.0
C1908538558,1.517256959746606e-05,0.0,380772.03,False,1,380772.03,2421,0.0,False,0.0
C1965019494,2.7631987430925268e-05,380772.03,0.0,False,1,0.0,2421,0.0,False,0.0
C1908550070,1.517256959746606e-05,0.0,363632.3,False,1,363632.3,1561,0.0,False,0.0
C1908550869,1.517256959746606e-05,0.0,139161.28,False,1,139161.28,4096,0.0,False,0.0
C1908556982,1.517256959746606e-05,0.0,359037.83,False,1,359037.83,2422,0.0,False,0.0
C1908579121,1.517256959746606e-05,0.0,292805.24,False,1,292805.24,2424,0.0,False,0.0
C1908598350,1.517256959746606e-05,0.0,213150.92,False,1,213150.92,3153,0.0,False,0.0
C1908634000,1.517256959746606e-05,0.0,169872.07,False,1,169872.07,8113,0.0,False,0.0
C1908651070,1.517256959746606e-05,0.0,66589.77,False,1,66589.77,11026,0.0,False,0.0
C1908712874,1.517256959746606e-05,0.0,31658.82,False,1,31658.82,296,0.0,False,0.0
C1908785746,1.517256959746606e-05,0.0,31248.04,False,1,31248.04,4959,0.0,False,0.0
C1908812459,1.517256959746606e-05,0.0,267295.49,False,1,267295.49,2733,0.0,False,0.0
C1908850464,1.517256959746606e-05,0.0,69217.63,False,1,69217.63,227,0.0,False,0.0
C1908910660,1.517256959746606e-05,0.0,59457.73,False,1,59457.73,2426,0.0,False,0.0
C1803688302,2.7631987430925268e-05,59457.73,0.0,False,1,0.0,2426,0.0,False,0.0
C1908931568,1.517256959746606e-05,0.0,304188.67,False,1,304188.67,10516,0.0,False,0.0
C1908952159,1.517256959746606e-05,0.0,158005.06,False,1,158005.06,1325,0.0,False,0.0
C1908976122,1.517256959746606e-05,0.0,262418.28,False,1,262418.28,6870,0.0,False,0.0
C1908996307,1.517256959746606e-05,0.0,30595.27,False,1,30595.27,2572,0.0,False,0.0
C1908998696,1.517256959746606e-05,0.0,56683.33,False,1,56683.33,10842,0.0,False,0.0
C1909002529,1.517256959746606e-05,0.0,85074.07,False,1,85074.07,2427,0.0,False,0.0
C542766981,2.7631987430925268e-05,85074.07,0.0,False,1,0.0,2427,0.0,False,0.0
C1909006601,1.517256959746606e-05,0.0,17408.88,False,1,17408.88,6141,0.0,False,0.0
C1909009803,1.517256959746606e-05,0.0,109771.73,False,1,109771.73,4917,0.0,False,0.0
C1909059043,1.517256959746606e-05,0.0,465517.07,False,1,465517.07,4602,0.0,False,0.0
C190908865,1.517256959746606e-05,0.0,624263.58,False,1,624263.58,6055,0.0,False,0.0
C1909180109,1.517256959746606e-05,0.0,53113.76,False,1,53113.76,2428,0.0,False,0.0
C1741587286,2.7631987430925268e-05,53113.76,0.0,False,1,0.0,2428,0.0,False,0.0
C1909223850,1.517256959746606e-05,0.0,105096.0,False,1,105096.0,7593,0.0,False,0.0
C1909226065,1.517256959746606e-05,0.0,2563416.85,False,1,2563416.85,5710,0.0,False,0.0
C1909246025,1.517256959746606e-05,0.0,10438.39,False,1,10438.39,7117,0.0,False,0.0
C1909271464,1.517256959746606e-05,0.0,532987.4,False,1,532987.4,7795,0.0,False,0.0
C190930973,1.517256959746606e-05,0.0,272536.09,False,1,272536.09,6052,0.0,False,0.0
C1909346663,1.517256959746606e-05,0.0,1648878.65,False,1,1648878.65,2429,0.0,False,0.0
C390576482,2.7631987430925268e-05,1648878.65,0.0,False,1,0.0,2429,0.0,False,0.0
C1909367224,1.517256959746606e-05,0.0,170099.02,False,1,170099.02,236,0.0,False,0.0
C1909463742,1.517256959746606e-05,0.0,29793.11,False,1,29793.11,7091,0.0,False,0.0
C1909498682,1.517256959746606e-05,0.0,546336.59,False,1,546336.59,10017,0.0,False,0.0
C1909544192,1.517256959746606e-05,0.0,38270.49,False,1,38270.49,2431,0.0,False,0.0
C1194408015,2.7631987430925268e-05,38270.49,0.0,False,1,0.0,2431,0.0,False,0.0
C1909564444,1.517256959746606e-05,0.0,208840.65,False,1,208840.65,2434,0.0,False,0.0
C2141879417,2.7631987430925268e-05,208840.65,0.0,False,1,0.0,2434,0.0,False,0.0
C1909617604,1.517256959746606e-05,0.0,1401774.23,False,1,1401774.23,11126,0.0,False,0.0
C1909619956,1.517256959746606e-05,0.0,1683314.65,False,1,1683314.65,930,0.0,False,0.0
C1909637128,1.517256959746606e-05,0.0,425737.78,False,1,425737.78,2435,0.0,False,0.0
C2074575970,2.7631987430925268e-05,425737.78,0.0,False,1,0.0,2435,0.0,False,0.0
C1909695440,1.517256959746606e-05,0.0,337640.46,False,1,337640.46,7242,0.0,False,0.0
C1909699360,1.517256959746606e-05,0.0,385148.8,False,1,385148.8,11000,0.0,False,0.0
C1909744460,1.517256959746606e-05,0.0,250905.22,False,1,250905.22,9003,0.0,False,0.0
C1909799564,1.517256959746606e-05,0.0,518277.33,False,1,518277.33,4463,0.0,False,0.0
C1909867028,1.517256959746606e-05,0.0,987539.17,False,1,987539.17,2436,0.0,False,0.0
C258905209,2.7631987430925268e-05,987539.17,0.0,False,1,0.0,2436,0.0,False,0.0
C1909894285,1.517256959746606e-05,0.0,656089.24,False,1,656089.24,2437,0.0,False,0.0
C1909938176,1.517256959746606e-05,0.0,149102.74,False,1,149102.74,7436,0.0,False,0.0
C19099693,1.517256959746606e-05,0.0,3392262.69,False,1,3392262.69,2792,0.0,False,0.0
C1909979674,1.517256959746606e-05,0.0,210216.97,False,1,210216.97,9118,0.0,False,0.0
C1910171283,1.517256959746606e-05,0.0,264393.7,False,1,264393.7,2440,0.0,False,0.0
C1910199353,1.517256959746606e-05,0.0,97406.7,False,1,97406.7,2441,0.0,False,0.0
C630233628,2.7631987430925268e-05,97406.7,0.0,False,1,0.0,2441,0.0,False,0.0
C1910214577,1.517256959746606e-05,0.0,94917.49,False,1,94917.49,9492,0.0,False,0.0
C1910269232,1.517256959746606e-05,0.0,62851.81,False,1,62851.81,150,0.0,False,0.0
C1910281577,1.517256959746606e-05,0.0,25845.78,False,1,25845.78,383,0.0,False,0.0
C1910295529,1.517256959746606e-05,0.0,404603.51,False,1,404603.51,10217,0.0,False,0.0
C1910308489,1.517256959746606e-05,0.0,413885.26,False,1,413885.26,5069,0.0,False,0.0
C1910322224,1.517256959746606e-05,0.0,380925.92,False,1,380925.92,2442,0.0,False,0.0
C1755518544,2.7631987430925268e-05,380925.92,0.0,False,1,0.0,2442,0.0,False,0.0
C1910333448,1.517256959746606e-05,0.0,92325.74,False,1,92325.74,2444,0.0,False,0.0
C1114454717,2.7631987430925268e-05,92325.74,0.0,False,1,0.0,2444,0.0,False,0.0
C1910407967,1.517256959746606e-05,0.0,812691.98,False,1,812691.98,10758,0.0,False,0.0
C1910421720,1.517256959746606e-05,0.0,358992.17,False,1,358992.17,2445,0.0,False,0.0
C1664927413,2.7631987430925268e-05,358992.17,0.0,False,1,0.0,2445,0.0,False,0.0
C1910475269,1.517256959746606e-05,0.0,399479.61,False,1,399479.61,5187,0.0,False,0.0
C1910569877,1.517256959746606e-05,0.0,165589.06,False,1,165589.06,2447,0.0,False,0.0
C1810592510,2.7631987430925268e-05,165589.06,0.0,False,1,0.0,2447,0.0,False,0.0
C1910593036,1.517256959746606e-05,0.0,54363.23,False,1,54363.23,5488,0.0,False,0.0
C1910646399,1.517256959746606e-05,0.0,22382.97,False,1,22382.97,7508,0.0,False,0.0
C191067793,1.517256959746606e-05,0.0,315205.8,False,1,315205.8,539,0.0,False,0.0
C1910787163,1.517256959746606e-05,0.0,163934.14,False,1,163934.14,2448,0.0,False,0.0
C38045322,4.0091405264384476e-05,617987.67,0.0,False,2,0.0,2448,0.0,False,0.0
C1910801573,1.517256959746606e-05,0.0,3246.96,False,1,3246.96,2371,0.0,False,0.0
C1910812097,1.517256959746606e-05,0.0,300671.02,False,1,300671.02,10492,0.0,False,0.0
C1910826119,1.517256959746606e-05,0.0,340890.11,False,1,340890.11,4507,0.0,False,0.0
C1910854485,1.517256959746606e-05,0.0,265061.69,False,1,265061.69,9308,0.0,False,0.0
C1910857171,1.517256959746606e-05,0.0,110391.93,False,1,110391.93,10094,0.0,False,0.0
C1910857935,1.517256959746606e-05,0.0,242888.18,False,1,242888.18,2449,0.0,False,0.0
C668280126,2.7631987430925268e-05,242888.18,0.0,False,1,0.0,2449,0.0,False,0.0
C1910888760,1.517256959746606e-05,0.0,228220.09,False,1,228220.09,5685,0.0,False,0.0
C1910896157,1.517256959746606e-05,0.0,94296.25,False,1,94296.25,1068,0.0,False,0.0
C1910910422,1.517256959746606e-05,0.0,425823.39,False,1,425823.39,3080,0.0,False,0.0
C1910910531,1.517256959746606e-05,0.0,62749.84,False,1,62749.84,2450,0.0,False,0.0
C917187702,2.7631987430925268e-05,62749.84,0.0,False,1,0.0,2450,0.0,False,0.0
C1910911162,1.517256959746606e-05,0.0,149901.82,False,1,149901.82,6688,0.0,False,0.0
C1910930902,1.517256959746606e-05,0.0,71248.08,False,1,71248.08,1910,0.0,False,0.0
C191093300,1.517256959746606e-05,0.0,48605.04,False,1,48605.04,2896,0.0,False,0.0
C1911017453,1.517256959746606e-05,0.0,275530.7,False,1,275530.7,10480,0.0,False,0.0
C1911025206,1.517256959746606e-05,0.0,1127763.56,False,1,1127763.56,3368,0.0,False,0.0
C1911045472,1.517256959746606e-05,0.0,86210.76,False,1,86210.76,5187,0.0,False,0.0
C1911063617,1.517256959746606e-05,0.0,718958.32,False,1,718958.32,2451,0.0,False,0.0
C1911192761,1.517256959746606e-05,0.0,223754.29,False,1,223754.29,2809,0.0,False,0.0
C1911210133,1.517256959746606e-05,0.0,501102.0,False,1,501102.0,2453,0.0,False,0.0
C1845028399,4.0091405264384476e-05,544383.67,0.0,False,2,0.0,2453,0.0,False,0.0
C1911215792,1.517256959746606e-05,0.0,378197.48,False,1,378197.48,3927,0.0,False,0.0
C191122242,1.517256959746606e-05,0.0,842982.89,False,1,842982.89,10333,0.0,False,0.0
C1911268760,1.517256959746606e-05,0.0,188256.97,False,1,188256.97,9417,0.0,False,0.0
C1911273033,1.517256959746606e-05,0.0,388604.25,False,1,388604.25,3330,0.0,False,0.0
C1911282139,1.517256959746606e-05,0.0,785033.85,False,1,785033.85,2455,0.0,False,0.0
C1911302027,1.517256959746606e-05,0.0,135401.54,False,1,135401.54,5765,0.0,False,0.0
C1911313370,1.517256959746606e-05,0.0,1488612.56,False,1,1488612.56,7542,0.0,False,0.0
C1911321664,1.517256959746606e-05,0.0,134611.8,False,1,134611.8,6734,0.0,False,0.0
C1911360350,1.517256959746606e-05,0.0,129579.09,False,1,129579.09,173,0.0,False,0.0
C1911457297,1.517256959746606e-05,0.0,449968.52,False,1,449968.52,2457,0.0,False,0.0
C1257952957,4.0091405264384476e-05,531441.64,0.0,False,2,0.0,2457,0.0,False,0.0
C1911459381,1.517256959746606e-05,0.0,397246.8,False,1,397246.8,7954,0.0,False,0.0
C1911486120,1.517256959746606e-05,0.0,561713.3,False,1,561713.3,2458,0.0,False,0.0
C1911495228,1.517256959746606e-05,0.0,172502.92,False,1,172502.92,5205,0.0,False,0.0
C191156710,1.517256959746606e-05,0.0,520867.95,False,1,520867.95,1379,0.0,False,0.0
C1911583860,1.517256959746606e-05,0.0,379324.85,False,1,379324.85,8766,0.0,False,0.0
C1911595668,1.517256959746606e-05,0.0,1083239.34,False,1,1083239.34,3057,0.0,False,0.0
C1911662104,1.517256959746606e-05,0.0,268844.97,False,1,268844.97,9392,0.0,False,0.0
C1911669712,1.517256959746606e-05,0.0,119023.96,False,1,119023.96,2571,0.0,False,0.0
C1911695860,1.517256959746606e-05,0.0,85569.63,False,1,85569.63,6851,0.0,False,0.0
C1911746971,1.517256959746606e-05,0.0,161322.78,False,1,161322.78,6261,0.0,False,0.0
C1911769666,1.517256959746606e-05,0.0,67094.71,False,1,67094.71,2636,0.0,False,0.0
C1911769801,1.517256959746606e-05,0.0,223778.59,False,1,223778.59,8348,0.0,False,0.0
C1911827953,1.517256959746606e-05,0.0,105310.83,False,1,105310.83,2459,0.0,False,0.0
C22533055,4.0091405264384476e-05,145975.24,0.0,False,2,0.0,2459,0.0,False,0.0
C1911889616,1.517256959746606e-05,0.0,58029.82,False,1,58029.82,3087,0.0,False,0.0
C1911918403,1.517256959746606e-05,0.0,252836.73,False,1,252836.73,2936,0.0,False,0.0
C1911955226,1.517256959746606e-05,0.0,202512.91,False,1,202512.91,4254,0.0,False,0.0
C1911969431,1.517256959746606e-05,0.0,280496.86,False,1,280496.86,1372,0.0,False,0.0
C1911982380,1.517256959746606e-05,0.0,366749.25,False,1,366749.25,2462,0.0,False,0.0
C1912077783,1.517256959746606e-05,0.0,28180.2,False,1,28180.2,2518,0.0,False,0.0
C1698561761,4.0091405264384476e-05,294031.31,0.0,False,2,0.0,2518,0.0,False,0.0
C1912080090,1.517256959746606e-05,0.0,220416.68,False,1,220416.68,3003,0.0,False,0.0
C1912085698,1.517256959746606e-05,0.0,251072.49,False,1,251072.49,2464,0.0,False,0.0
C352067525,2.7631987430925268e-05,251072.49,0.0,False,1,0.0,2464,0.0,False,0.0
C1912085821,1.517256959746606e-05,0.0,1768937.86,False,1,1768937.86,2465,0.0,False,0.0
C1912104290,1.517256959746606e-05,0.0,1008022.35,False,1,1008022.35,4583,0.0,False,0.0
C1912174740,1.517256959746606e-05,0.0,304142.43,False,1,304142.43,4051,0.0,False,0.0
C1912188987,1.517256959746606e-05,0.0,1070.13,False,1,1070.13,6759,0.0,False,0.0
C1912191217,1.517256959746606e-05,0.0,234099.99,False,1,234099.99,2994,0.0,False,0.0
C1912257832,1.517256959746606e-05,0.0,42385.13,False,1,42385.13,7929,0.0,False,0.0
C1912321148,1.517256959746606e-05,0.0,49454.63,False,1,49454.63,6126,0.0,False,0.0
C1912323045,1.517256959746606e-05,0.0,508761.47,False,1,508761.47,8262,0.0,False,0.0
C1912341270,1.517256959746606e-05,0.0,113676.96,False,1,113676.96,550,0.0,False,0.0
C19125082,1.517256959746606e-05,0.0,394471.69,False,1,394471.69,7752,0.0,False,0.0
C1912508841,1.517256959746606e-05,0.0,60931.15,False,1,60931.15,8013,0.0,False,0.0
C1912568310,1.517256959746606e-05,0.0,210580.34,False,1,210580.34,8404,0.0,False,0.0
C1912575489,1.517256959746606e-05,0.0,559786.99,False,1,559786.99,2460,0.0,False,0.0
C1912579316,1.517256959746606e-05,0.0,195813.15,False,1,195813.15,4262,0.0,False,0.0
C1912605588,1.517256959746606e-05,0.0,1319194.12,False,1,1319194.12,2467,0.0,False,0.0
C1912639661,1.517256959746606e-05,0.0,107829.86,False,1,107829.86,3747,0.0,False,0.0
C1912670875,1.517256959746606e-05,0.0,396796.52,False,1,396796.52,2468,0.0,False,0.0
C1912696670,1.517256959746606e-05,0.0,234107.62,False,1,234107.62,2469,0.0,False,0.0
C606486785,2.7631987430925268e-05,234107.62,0.0,False,1,0.0,2469,0.0,False,0.0
C1912733050,1.517256959746606e-05,0.0,94963.88,False,1,94963.88,487,0.0,False,0.0
C1912857409,1.517256959746606e-05,0.0,629330.33,False,1,629330.33,2470,0.0,False,0.0
C1912865119,1.517256959746606e-05,0.0,126054.13,False,1,126054.13,4434,0.0,False,0.0
C1912880616,1.517256959746606e-05,0.0,309182.39,False,1,309182.39,3054,0.0,False,0.0
C1912925534,1.517256959746606e-05,0.0,147457.12,False,1,147457.12,4677,0.0,False,0.0
C1912969626,1.517256959746606e-05,0.0,1404260.05,False,1,1404260.05,2208,0.0,False,0.0
C1913004152,1.517256959746606e-05,0.0,192478.61,False,1,192478.61,731,0.0,False,0.0
C1913048652,1.517256959746606e-05,0.0,77664.28,False,1,77664.28,3296,0.0,False,0.0
C191307226,1.517256959746606e-05,0.0,533164.85,False,1,533164.85,171,0.0,False,0.0
C1913094569,1.517256959746606e-05,0.0,238692.5,False,1,238692.5,8233,0.0,False,0.0
C1913161514,1.517256959746606e-05,0.0,181738.3,False,1,181738.3,2031,0.0,False,0.0
C1913173432,1.517256959746606e-05,0.0,976168.23,False,1,976168.23,7197,0.0,False,0.0
C1913178328,1.517256959746606e-05,0.0,161312.14,False,1,161312.14,7326,0.0,False,0.0
C1913255579,1.517256959746606e-05,0.0,173744.04,False,1,173744.04,3955,0.0,False,0.0
C1913301388,1.517256959746606e-05,0.0,60114.65,False,1,60114.65,2471,0.0,False,0.0
C1567987890,2.7631987430925268e-05,60114.65,0.0,False,1,0.0,2471,0.0,False,0.0
C1913324554,1.517256959746606e-05,0.0,591977.57,False,1,591977.57,2473,0.0,False,0.0
C770030446,2.7631987430925268e-05,591977.57,0.0,False,1,0.0,2473,0.0,False,0.0
C1913407466,1.517256959746606e-05,0.0,171825.4,False,1,171825.4,4685,0.0,False,0.0
C1913437938,1.517256959746606e-05,0.0,230548.22,False,1,230548.22,8116,0.0,False,0.0
C1913476264,1.517256959746606e-05,0.0,158906.55,False,1,158906.55,3011,0.0,False,0.0
C191356962,1.517256959746606e-05,0.0,71578.32,False,1,71578.32,2474,0.0,False,0.0
C1685424248,2.7631987430925268e-05,71578.32,0.0,False,1,0.0,2474,0.0,False,0.0
C191360492,1.517256959746606e-05,0.0,358815.0,False,1,358815.0,7998,0.0,False,0.0
C1913646333,1.517256959746606e-05,0.0,1228361.36,False,1,1228361.36,9782,0.0,False,0.0
C1913737447,1.517256959746606e-05,0.0,411967.86,False,1,411967.86,10728,0.0,False,0.0
C1913740360,1.517256959746606e-05,0.0,301294.72,False,1,301294.72,5470,0.0,False,0.0
C1913801264,1.517256959746606e-05,0.0,45763.72,False,1,45763.72,5982,0.0,False,0.0
C1913899636,1.517256959746606e-05,0.0,2572047.62,False,1,2572047.62,4255,0.0,False,0.0
C1913929214,1.517256959746606e-05,0.0,249287.43,False,1,249287.43,284,0.1,False,0.0
C1913944278,1.517256959746606e-05,0.0,116460.6,False,1,116460.6,2475,0.0,False,0.0
C1811812592,2.7631987430925268e-05,116460.6,0.0,False,1,0.0,2475,0.0,False,0.0
C1913950668,1.517256959746606e-05,0.0,424514.94,False,1,424514.94,155,0.0,False,0.0
C1914001850,1.517256959746606e-05,0.0,242764.85,False,1,242764.85,5806,0.0,False,0.0
C1914013326,1.517256959746606e-05,0.0,3905.34,False,1,3905.34,2477,0.0,False,0.0
C938182311,2.7631987430925268e-05,3905.34,0.0,False,1,0.0,2477,0.0,False,0.0
C191407178,1.517256959746606e-05,0.0,43270.26,False,1,43270.26,2478,0.0,False,0.0
C1308376948,2.7631987430925268e-05,43270.26,0.0,False,1,0.0,2478,0.0,False,0.0
C1914269162,1.517256959746606e-05,0.0,400789.87,False,1,400789.87,99,0.0,False,0.0
C191427326,1.517256959746606e-05,0.0,202272.36,False,1,202272.36,8569,0.0,False,0.0
C1914274173,1.517256959746606e-05,0.0,65842.6,False,1,65842.6,9423,0.0,False,0.0
C1914291913,1.517256959746606e-05,0.0,534867.44,False,1,534867.44,1028,0.0,False,0.0
C1914302736,1.517256959746606e-05,0.0,97231.77,False,1,97231.77,4248,0.0,False,0.0
C1914335587,1.517256959746606e-05,0.0,452508.71,False,1,452508.71,7282,0.0,False,0.0
C1914480769,1.517256959746606e-05,0.0,109884.86,False,1,109884.86,11009,0.0,False,0.0
C1914503523,1.517256959746606e-05,0.0,113996.77,False,1,113996.77,7884,0.0,False,0.0
C191461080,1.517256959746606e-05,0.0,555341.61,False,1,555341.61,1020,0.0,False,0.0
C1914719945,1.517256959746606e-05,0.0,47308.77,False,1,47308.77,3955,0.0,False,0.0
C1914758357,1.517256959746606e-05,0.0,448804.94,False,1,448804.94,525,0.0,False,0.0
C1915002854,1.517256959746606e-05,0.0,222937.06,False,1,222937.06,5139,0.0,False,0.0
C1915031189,1.517256959746606e-05,0.0,1055442.4,False,1,1055442.4,4679,0.0,False,0.0
C1915077484,1.517256959746606e-05,0.0,142412.46,False,1,142412.46,8823,0.0,False,0.0
C1915153659,1.517256959746606e-05,0.0,435363.05,False,1,435363.05,93,0.0,False,0.0
C1915175202,1.517256959746606e-05,0.0,304294.23,False,1,304294.23,945,0.0,False,0.0
C1915223292,1.517256959746606e-05,0.0,106953.79,False,1,106953.79,7089,0.0,False,0.0
C1915281711,1.517256959746606e-05,0.0,460274.58,False,1,460274.58,4046,0.0,False,0.0
C1915284216,1.517256959746606e-05,0.0,79270.48,False,1,79270.48,9795,0.0,False,0.0
C1915294030,1.517256959746606e-05,0.0,28059.29,False,1,28059.29,3112,0.0,False,0.0
C1915304635,1.517256959746606e-05,0.0,105602.71,False,1,105602.71,4830,0.0,False,0.0
C1915309663,1.517256959746606e-05,0.0,175727.16,False,1,175727.16,6683,0.0,False,0.0
C1915356334,1.517256959746606e-05,0.0,225559.92,False,1,225559.92,7325,0.0,False,0.0
C19153669,1.517256959746606e-05,0.0,203953.93,False,1,203953.93,2480,0.0,False,0.0
C298345871,2.7631987430925268e-05,203953.93,0.0,False,1,0.0,2480,0.0,False,0.0
C1915400232,1.517256959746606e-05,0.0,150860.91,False,1,150860.91,7977,0.0,False,0.0
C1915453055,1.517256959746606e-05,0.0,226655.46,False,1,226655.46,5469,0.0,False,0.0
C1915524663,1.517256959746606e-05,0.0,231573.9,False,1,231573.9,2481,0.0,False,0.0
C35514533,2.7631987430925268e-05,231573.9,0.0,False,1,0.0,2481,0.0,False,0.0
C1915527774,1.517256959746606e-05,0.0,480281.56,False,1,480281.56,6091,0.0,False,0.0
C191554682,1.517256959746606e-05,0.0,360695.73,False,1,360695.73,8527,0.0,False,0.0
C1915603970,1.517256959746606e-05,0.0,658525.69,False,1,658525.69,2483,0.0,False,0.0
C1915609684,1.517256959746606e-05,0.0,592626.69,False,1,592626.69,5051,0.0,False,0.0
C1915621763,1.517256959746606e-05,0.0,386906.09,False,1,386906.09,2485,0.0,False,0.0
C1659592701,2.7631987430925268e-05,386906.09,0.0,False,1,0.0,2485,0.0,False,0.0
C1915658453,1.517256959746606e-05,0.0,142355.59,False,1,142355.59,1626,0.0,False,0.0
C1915703110,1.517256959746606e-05,0.0,185525.36,False,1,185525.36,90,0.0,False,0.0
C1915740237,1.517256959746606e-05,0.0,145027.52,False,1,145027.52,4999,0.0,False,0.0
C1915767557,1.517256959746606e-05,0.0,647085.45,False,1,647085.45,3533,0.0,False,0.0
C1915812977,1.517256959746606e-05,0.0,20741.64,False,1,20741.64,7962,0.0,False,0.0
C1915832878,1.517256959746606e-05,0.0,218294.05,False,1,218294.05,5897,0.0,False,0.0
C1915963761,1.517256959746606e-05,0.0,211827.37,False,1,211827.37,2151,0.0,False,0.0
C191597428,1.517256959746606e-05,0.0,91255.65,False,1,91255.65,2487,0.0,False,0.0
C1618278649,2.7631987430925268e-05,91255.65,0.0,False,1,0.0,2487,0.0,False,0.0
C1915994247,1.517256959746606e-05,0.0,150571.99,False,1,150571.99,1887,0.0,False,0.0
C1915995239,1.517256959746606e-05,0.0,208464.73,False,1,208464.73,337,0.0,False,0.0
C1915997554,1.517256959746606e-05,0.0,225025.33,False,1,225025.33,1561,0.0,False,0.0
C1916008777,1.517256959746606e-05,0.0,9941.08,False,1,9941.08,2488,0.0,False,0.0
C32846307,2.7631987430925268e-05,9941.08,0.0,False,1,0.0,2488,0.0,False,0.0
C1916011280,1.517256959746606e-05,0.0,267071.81,False,1,267071.81,2490,0.0,False,0.0
C1672729689,2.7631987430925268e-05,267071.81,0.0,False,1,0.0,2490,0.0,False,0.0
C1916031895,1.517256959746606e-05,0.0,200928.58,False,1,200928.58,654,0.0,False,0.0
C1916042006,1.517256959746606e-05,0.0,246237.43,False,1,246237.43,10640,0.0,False,0.0
C1916078374,1.517256959746606e-05,0.0,168125.89,False,1,168125.89,1838,0.0,False,0.0
C1916137826,1.517256959746606e-05,0.0,109676.88,False,1,109676.88,2492,0.0,False,0.0
C1056797562,2.7631987430925268e-05,109676.88,0.0,False,1,0.0,2492,0.0,False,0.0
C1916183641,1.517256959746606e-05,0.0,1425255.11,False,1,1425255.11,2494,0.0,False,0.0
C1916207837,1.517256959746606e-05,0.0,256477.46,False,1,256477.46,1589,0.0,False,0.0
C1916224178,1.517256959746606e-05,0.0,277758.51,False,1,277758.51,1294,0.0,False,0.0
C1916240586,1.517256959746606e-05,0.0,47732.6,False,1,47732.6,8710,0.0,False,0.0
C1916272702,1.517256959746606e-05,0.0,268757.26,False,1,268757.26,3079,0.0,False,0.0
C1916320669,1.517256959746606e-05,0.0,2246211.45,False,1,2246211.45,2495,0.0,False,0.0
C1916329782,1.517256959746606e-05,0.0,392897.64,False,1,392897.64,9202,0.0,False,0.0
C1916337624,1.517256959746606e-05,0.0,213516.59,False,1,213516.59,2497,0.0,False,0.0
C2069723194,2.7631987430925268e-05,213516.59,0.0,False,1,0.0,2497,0.0,False,0.0
C1916364728,1.517256959746606e-05,0.0,99577.48,False,1,99577.48,3760,0.0,False,0.0
C1916387667,1.517256959746606e-05,0.0,595344.79,False,1,595344.79,5478,0.0,False,0.0
C1916406235,1.517256959746606e-05,0.0,317231.72,False,1,317231.72,6183,0.0,False,0.0
C1916414146,1.517256959746606e-05,0.0,403516.34,False,1,403516.34,6157,0.0,False,0.0
C1916454140,1.517256959746606e-05,0.0,42250.03,False,1,42250.03,2498,0.0,False,0.0
C78614515,2.7631987430925268e-05,42250.03,0.0,False,1,0.0,2498,0.0,False,0.0
C191647052,1.517256959746606e-05,0.0,2156093.33,False,1,2156093.33,2499,0.0,False,0.0
C1916591854,1.517256959746606e-05,0.0,161289.13,False,1,161289.13,4040,0.0,False,0.0
C1916610636,1.517256959746606e-05,0.0,499794.09,False,1,499794.09,4420,0.0,False,0.0
C1916620438,1.517256959746606e-05,0.0,9389.93,False,1,9389.93,2501,0.0,False,0.0
C578044965,2.7631987430925268e-05,9389.93,0.0,False,1,0.0,2501,0.0,False,0.0
C1916677384,1.517256959746606e-05,0.0,92229.71,False,1,92229.71,2870,0.0,False,0.0
C1916700767,1.517256959746606e-05,0.0,3372924.82,False,1,3372924.82,2889,0.0,False,0.0
C191673939,1.517256959746606e-05,0.0,334094.33,False,1,334094.33,3664,0.0,False,0.0
C1916767849,1.517256959746606e-05,0.0,417887.35,False,1,417887.35,2503,0.0,False,0.0
C1916810284,1.517256959746606e-05,0.0,291993.2,False,1,291993.2,2505,0.0,False,0.0
C1247037042,2.7631987430925268e-05,291993.2,0.0,False,1,0.0,2505,0.0,False,0.0
C1916839584,1.517256959746606e-05,0.0,315014.79,False,1,315014.79,2507,0.0,False,0.0
C882120575,4.0091405264384476e-05,619937.77,0.0,False,2,0.0,2507,0.0,False,0.0
C1916949763,1.517256959746606e-05,0.0,38017.44,False,1,38017.44,3974,0.0,False,0.0
C191696935,1.517256959746606e-05,0.0,65112.61,False,1,65112.61,1649,0.0,False,0.0
C1917051648,1.517256959746606e-05,0.0,29224.34,False,1,29224.34,2509,0.0,False,0.0
C1401226308,2.7631987430925268e-05,29224.34,0.0,False,1,0.0,2509,0.0,False,0.0
C191705462,1.517256959746606e-05,0.0,257516.79,False,1,257516.79,6398,0.0,False,0.0
C1917094261,1.517256959746606e-05,0.0,254572.25,False,1,254572.25,893,0.0,False,0.0
C1917095255,1.517256959746606e-05,0.0,116151.53,False,1,116151.53,7944,0.0,False,0.0
C1917130710,1.517256959746606e-05,0.0,475685.24,False,1,475685.24,6288,0.0,False,0.0
C1917138729,1.517256959746606e-05,0.0,104779.57,False,1,104779.57,10500,0.0,False,0.0
C1917156573,1.517256959746606e-05,0.0,474682.51,False,1,474682.51,2054,0.0,False,0.0
