step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_error_orig,balance_error_dest,amount_to_balance_ratio,is_zero_balance_after,is_full_transfer,type_encoded,tx_count_last_1h,tx_volume_last_1h,tx_count_last_24h,pagerank,in_circular_ring,community_id,betweenness,high_risk_community,Risk_Score_IForest,Risk_Score_LOF,AE_Score,GNN_Risk_Score,Risk_Score_Ensemble,Is_Anomaly,Is_Anomaly_v2
7,PAYMENT,6690.11,C1348886991,129216.0,122525.89,M1775743481,0.0,0.0,0,0,0.0,6690.11,0.0517742247537088,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.012141688735211,0.0004247387595031,4.362696e-08,0.0,0.0031203830237922,0,0
9,PAYMENT,12066.53,C310751657,120569.0,108502.47,M1106591053,0.0,0.0,0,0,0.0,12066.53,0.1000790412208675,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0128803398844005,0.0005275844008031,3.6171926e-08,0.0,0.003325612702839,0,0
9,PAYMENT,19643.34,C485446801,150896.0,131252.66,M1991101746,0.0,0.0,0,0,0.0,19643.34,0.1301771406986222,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0274683780909508,0.0004709455771516,3.640004e-08,0.0,0.0069612945581795,0,0
8,PAYMENT,5793.52,C1133943852,17053.65,11260.14,M208410913,0.0,0.0,0,0,-0.0099999999983992,5793.52,0.3397032480877649,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0439697381768244,0.0004273330118507,8.807884e-08,0.0,0.0110779275702306,0,0
9,TRANSFER,937230.91,C173425796,45958.0,0.0,C1538961175,0.0,1256351.75,0,0,-891272.91,-319120.84,20.39276115668313,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,7526.0,0.0,False,0.3850104051512796,0.0002887852895916,1.951559e-06,0.1616339236497879,0.1367194247259022,0,0
10,PAYMENT,5851.22,C1773722101,98444.64,92593.42,M285627360,0.0,0.0,0,0,0.0,5851.22,0.059436050189729,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0086688890758507,0.0006953187747286,4.847407e-08,0.0,0.00230630056613,0,0
9,CASH_OUT,64510.32,C1030560519,0.0,0.0,C638342484,150622.0,407548.7,0,0,-64510.32,-192416.38,64510.32,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6614.0,0.0,False,0.0625812190760105,0.0004009553338811,9.051098e-08,0.0458729527890682,0.0271937611863406,0,0
8,CASH_IN,123586.4,C1435595191,6234257.24,6357843.64,C1295301356,7660665.4,10308723.52,0,0,-247172.7999999998,-2524471.719999999,0.0198237537237469,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4297353774432821,0.0003147776084258,1.0224935e-06,0.0,0.107497106630569,0,0
1,PAYMENT,4779.93,C955611965,121.0,0.0,M1367672657,0.0,0.0,0,0,-4658.93,4779.93,39.17975409836066,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0003761841091677,0.0004680864748121,8.320586e-08,0.0,0.0001876882840132,0,0
8,PAYMENT,9421.27,C1734875795,10325.0,903.73,M1252304327,0.0,0.0,0,0,-4.547473508864641e-13,9421.27,0.9123833042804572,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0505781051294129,0.0005156412472816,9.1997705e-08,0.0,0.0127476821311226,0,0
9,TRANSFER,2041228.37,C2139712106,22185.0,0.0,C1388629755,371808.49,2484498.64,0,0,-2019043.37,-71461.7799999998,92.00524519967549,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.6068596965604881,0.0013973263702828,2.9429334e-06,0.0,0.1519952722942232,0,0
10,CASH_OUT,166240.83,C1402358744,0.0,0.0,C373928166,915119.71,1081360.55,0,0,-166240.83,-0.0100000000093132,166240.83,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,441.0,0.0,False,0.0631632640945953,0.0007207501428991,2.265976e-07,0.0964006334543228,0.0400351923950955,0,0
11,CASH_OUT,170063.25,C2068475002,0.0,0.0,C163026820,191163.51,361226.76,0,0,-170063.25,0.0,170063.25,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0677219848780587,0.000292619656877,2.3707939e-07,0.0,0.0169890912747115,0,0
8,CASH_IN,381111.53,C1663044812,11311236.83,11692348.36,C1273939873,1256267.93,1525464.32,0,0,-762223.0599999987,111915.1399999999,0.0336931762666332,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.5497345582094749,0.0020616862151497,8.333412e-07,0.0,0.137846226797757,0,0
11,CASH_OUT,99029.52,C1419728679,0.0,0.0,C1352700528,2306136.45,2405165.97,0,0,-99029.52,0.0,99029.52,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,527.0,0.0,False,0.0476906083252888,0.0005155419413286,6.1671535e-08,0.0321060866117477,0.0200523006239865,0,0
10,CASH_OUT,190030.22,C1442792186,151950.0,0.0,C1986006160,2652598.16,2842628.38,0,0,-38080.22,4.656612873077393e-10,1.250601970372028,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6872.0,0.0,False,0.1176384253619968,0.0007195148194028,5.0061317e-07,0.0471353791654109,0.0413375042796831,0,0
11,PAYMENT,13300.8,C919797399,618179.73,604878.92,M171585945,0.0,0.0,0,0,0.0099999998928979,13300.8,0.0215160378745549,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1013908731296114,0.0004855175317144,9.8668416e-08,0.0,0.0254448513892722,0,0
9,TRANSFER,2251322.58,C973892861,22050.0,0.0,C783487,9913.0,2929191.69,0,0,-2229272.58,-667956.1099999999,102.0961670672532,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.6692613970983078,0.0005251856027864,4.4308e-06,0.0,0.1674217156351696,0,0
9,CASH_OUT,59603.92,C315419721,0.0,0.0,C906417251,201005.0,260608.92,0,0,-59603.92,-2.9103830456733704e-11,59603.92,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.051679584815095,0.0003022625571261,1.035911e-07,0.0,0.0129803797925299,0,0
10,CASH_OUT,116797.21,C2124934783,732002.54,615205.32,C1889004246,0.0,116797.21,0,0,0.0100000001257285,0.0,0.1595582584204442,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1628291624286614,0.0007130035898982,3.7412397e-07,0.0,0.0408500035623405,0,0
9,PAYMENT,37184.42,C1796517177,10350.0,0.0,M508564693,0.0,0.0,0,0,-26834.42,37184.42,3.59235049753647,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0474797412531157,0.0003282097044534,3.9805678e-07,0.0,0.0119356966712076,0,0
11,PAYMENT,1301.44,C483562808,0.0,0.0,M55453198,0.0,0.0,0,0,-1301.44,1301.44,1301.44,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0063773397320622,0.0006774759527649,9.038397e-08,0.0,0.0017298572387604,0,0
12,CASH_IN,406069.6,C1656098579,5081.0,411150.6,C819437770,463273.0,57203.4,0,0,-812139.2,812139.2,79.903502558048,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.3783874490647091,0.0003545644000879,6.2622195e-07,0.0,0.0946679630127847,0,0
7,PAYMENT,8099.75,C560775952,14401.0,6301.25,M1622092603,0.0,0.0,0,0,0.0,8099.75,0.5624045271490071,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0124978887693213,0.0003441863880333,8.711191e-08,0.0,0.0031933356035105,0,0
8,CASH_OUT,107365.7,C1658345113,0.0,0.0,C1997859171,235783.95,300656.87,0,0,-107365.7,42492.78000000003,107365.7,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,7215.0,0.0,False,0.0463666890989705,0.0003842284220175,9.061458e-08,0.0276924800127744,0.0185916651467136,0,0
9,CASH_OUT,42156.38,C1918386939,0.0,0.0,C9383664,980695.71,2710673.75,0,0,-42156.38,-1687821.66,42156.38,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,2276.0,0.0,False,0.1940895468923591,0.0003153799795717,4.2101817e-07,0.0671118646860122,0.0653635551959586,0,0
11,CASH_OUT,120217.61,C1944788795,387.0,0.0,C933388833,5723072.46,5843290.07,0,0,-119830.61,0.0,309.8392010309278,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,7623.0,0.0,False,0.0200079716359806,0.0003561330862089,6.091356e-08,0.0115492893382906,0.0079605601348781,0,0
10,CASH_IN,341817.25,C1556421777,12590.0,354407.25,C816442450,989314.74,778916.64,0,0,-683634.5,552215.35,27.1477444206179,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2685447567978163,0.0004654887982763,3.6178224e-07,0.0,0.0672293954937874,0,0
11,TRANSFER,198130.14,C520203918,20378.0,0.0,C435402855,0.0,198130.14,0,0,-177752.14,0.0,9.72226998380686,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1530197776705543,0.0002671052493564,8.4444287e-07,0.0,0.0383086188003809,0,0
6,CASH_IN,26775.37,C783759938,6600948.54,6627723.92,C323287038,30356.0,2405.31,0,0,-53550.75,54726.06,0.0040562906651154,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2971762844208374,0.0002028587817024,6.30439e-07,0.0,0.074334831993261,0,0
9,PAYMENT,15976.66,C1181858056,485707.88,469731.22,M1444174009,0.0,0.0,0,0,5.820766091346741e-11,15976.66,0.032893489614602,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0736390933128441,0.0003485931782603,7.450237e-08,0.0,0.0184795143145746,0,0
11,PAYMENT,26736.1,C1153685168,0.0,0.0,M1110126341,0.0,0.0,0,0,-26736.1,26736.1,26736.1,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0525233100025567,0.0004284743883129,1.2006127e-07,0.0,0.0132165583966864,0,0
10,PAYMENT,16366.36,C982646651,511.0,0.0,M1125842952,0.0,0.0,0,0,-15855.36,16366.36,31.965546875,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0159204853713604,0.0005144077499142,2.2280973e-07,0.0,0.0040830697357452,0,0
9,CASH_OUT,604787.01,C379592326,204016.0,0.0,C257065944,108717.0,1993380.26,0,0,-400771.01,-1279876.25,2.964395172951274,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.3257120260999141,0.0028385542345763,2.20625e-06,0.0,0.0819963792468859,0,0
9,PAYMENT,652.97,C666457246,0.0,0.0,M1888259218,0.0,0.0,0,0,-652.97,652.97,652.97,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0088802766552481,0.000280718422715,1.03967615e-07,0.0,0.0022762440386409,0,0
10,CASH_OUT,187435.73,C2118162397,257049.0,69613.27,C127251760,16619.04,0.0,0,0,-1.4551915228366852e-11,204054.77,0.7291800427932309,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1298233960353535,0.0004049094742772,9.772375e-07,0.0,0.0325371240749624,0,0
11,CASH_OUT,222345.18,C1973879655,276596.0,54250.82,C878630772,494573.51,283101.36,0,0,7.275957614183426e-12,433817.33,0.8038596947906159,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1711198317289862,0.0006310593837947,2.8581644e-06,0.0,0.0429070272583845,0,0
11,CASH_IN,113104.14,C1071807724,7620109.72,7733213.86,C567691585,1399138.39,1286034.25,0,0,-226208.28000000023,226208.2799999998,0.0148428473228273,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2784946846422113,0.000442615678001,7.653164e-07,0.0,0.0697124238910703,0,0
7,CASH_OUT,73088.73,C1711902658,0.0,0.0,C533866202,121637.16,0.0,0,0,-73088.73,194725.89,73088.73,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6094.0,0.0,False,0.0742837998575671,0.0009033519278604,2.556755e-07,0.0175767187029123,0.0231458767283468,0,0
10,CASH_IN,154317.39,C32647706,21073.0,175390.39,C373928166,1024201.78,2964562.38,0,0,-308634.78,-1786043.21,7.322643541805069,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2653357990674527,0.0006426167730193,7.479789e-07,0.0,0.0664626975151404,0,0
11,PAYMENT,23912.76,C1434023272,19843.0,0.0,M1463984095,0.0,0.0,0,0,-4069.7599999999984,23912.76,1.2050372908687763,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0509543424013639,0.0003744713694823,3.8001855e-07,0.0,0.0128135938798033,0,0
9,PAYMENT,18327.99,C397939109,0.0,0.0,M331549812,0.0,0.0,0,0,-18327.99,18327.99,18327.99,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0258851912045094,0.0006641634792514,7.764884e-08,0.0,0.0066041537916309,0,0
10,CASH_OUT,181517.35,C1797481528,0.0,0.0,C1796712971,1809332.99,1990850.34,0,0,-181517.35,0.0,181517.35,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6651.0,0.0,False,0.0769637445877555,0.000484714466258,2.5390764e-07,0.0322366617619991,0.0273971206529889,0,0
8,CASH_IN,335907.49,C733735479,11318670.53,11654578.02,C1305075214,854927.58,519020.08,0,0,-671814.9800000004,671814.9899999998,0.0296772893452806,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.5287332328314163,0.0006006962782903,6.9403126e-07,0.0,0.1323036556728978,0,0
9,TRANSFER,155611.74,C1640705603,0.0,0.0,C2143477943,2748607.3,3610655.28,0,0,-155611.74,-706436.2399999998,155611.74,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,339.0,0.0,False,0.2406619829744424,0.0003878630398838,4.4216515e-07,0.080397292971611,0.0803425242440366,0,0
11,CASH_OUT,435125.91,C1204281431,102446.0,0.0,C1718698204,10881.0,109001.91,0,0,-332679.91,337005.0,4.247327008111511,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,10940.0,0.0,False,0.1865440922221081,0.0006329289993115,2.5811696e-07,0.0738646537065506,0.0652288497171164,0,0
11,CASH_OUT,329230.99,C563500384,0.0,0.0,C3743274,408046.14,1143744.54,0,0,-329230.99,-406467.41,329230.99,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1658030339264937,0.0003165916300442,3.6248815e-07,0.0,0.0415141855540805,0,0
9,CASH_OUT,182570.82,C318670198,0.0,0.0,C1837057885,589924.99,1519192.57,0,0,-182570.82,-746696.76,182570.82,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1251845561110885,0.0003218974204569,3.2965312e-07,0.0,0.031360617407802,0,0
11,CASH_IN,32827.29,C1923934701,5373225.45,5406052.73,C726752092,2592443.1,2213955.71,0,0,-65654.5700000003,411314.68000000017,0.006109418671532,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2826824385154668,0.0024683721406456,6.266943e-07,0.0,0.0711644720652963,0,0
8,PAYMENT,2809.22,C1083277150,50304.0,47494.78,M1418952594,0.0,0.0,0,0,0.0,2809.22,0.055843753106053,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0070594202876205,0.0001584461002236,6.934457e-08,0.0,0.0017965650953231,0,0
11,CASH_IN,77710.77,C130559422,35181.0,112891.77,C1625687132,1023136.97,945426.2,0,0,-155421.54,155421.54000000004,2.208821840714001,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1105770507412321,0.000676747836437,2.6227477e-07,0.0,0.0277796909350284,0,0
11,CASH_IN,133748.11,C165381836,1633857.14,1767605.26,C2086807533,2490996.67,3865429.02,0,0,-267496.2300000002,-1240684.2400000002,0.0818602954109589,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2884739521361911,0.0003598326950102,7.20154e-07,0.0,0.0721906706192529,0,0
11,PAYMENT,1636.0,C2109406098,114346.14,112710.14,M655734881,0.0,0.0,0,0,0.0,1636.0,0.0143073101784618,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0182038239034622,0.0002640880343858,6.025621e-08,0.0,0.0046037916596071,0,0
8,CASH_IN,9714.45,C1951095767,3543187.65,3552902.09,C1489484545,30320.0,0.0,0,0,-19428.89000000013,40034.45,0.0027417253100537,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2262760989965026,0.0005694597003375,4.342015e-07,0.0,0.0566830469496533,0,0
10,PAYMENT,23834.3,C1376369038,106013.38,82179.07,M804733877,0.0,0.0,0,0,0.0099999999947613,23834.3,0.2248213874381947,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0528712865312406,0.0003308011092715,5.390121e-08,0.0,0.013283998025029,0,0
11,CASH_OUT,4296.56,C1226195668,3000.0,0.0,C994660647,33245.0,102196.12,0,0,-1296.5600000000004,-64654.56,1.431709430189937,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,8329.0,0.0,False,0.0645802953364551,0.0003375060822297,1.685302e-07,0.032826978713274,0.0244193702879409,0,0
9,CASH_IN,255210.64,C1975204835,5114913.4,5370124.04,C1954751748,1195122.32,939911.68,0,0,-510421.2799999993,510421.2799999999,0.0498953882786386,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.3160574365008439,0.0003356602300179,2.743761e-07,0.0,0.079081573484052,0,0
7,PAYMENT,25950.82,C1852860954,60211.0,34260.18,M990847564,0.0,0.0,0,0,0.0,25950.82,0.4309908323922142,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0247471598671488,0.0003573313315841,8.5245276e-08,0.0,0.0062582818066881,0,0
9,PAYMENT,10867.25,C568664469,78276.0,67408.75,M1825371710,0.0,0.0,0,0,0.0,10867.25,0.1388306910075756,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0106768635040349,0.0006181947162492,4.170861e-08,0.0,0.0027928673318424,0,0
10,PAYMENT,15102.51,C1227576714,10213.0,0.0,M2006503550,0.0,0.0,0,0,-4889.51,15102.51,1.4786087722733503,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0241882222045337,0.0005643531315192,1.8533223e-07,0.0,0.0061599817771079,0,0
10,PAYMENT,24373.08,C1799848227,216968.6,192595.52,M1069619347,0.0,0.0,0,0,2.9103830456733704e-11,24373.08,0.1123340781381354,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.042201190313603,0.0004677973010611,3.99534e-08,0.0,0.0106438690246331,0,0
8,PAYMENT,6752.68,C2017084711,0.0,0.0,M1018667632,0.0,0.0,0,0,-6752.68,6752.68,6752.68,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0059929712243506,0.0003399638054498,6.214468e-08,0.0,0.0015662542105826,0,0
8,CASH_OUT,339312.75,C1145024074,0.0,0.0,C1339765646,343894.79,165103.45,0,0,-339312.75,518104.09,339312.75,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,8637.0,0.0,False,0.2329721756201047,0.000538367702486,1.1096093e-06,0.0276995040476322,0.0652759263402514,0,0
5,CASH_IN,281300.4,C107444607,6830720.52,7112020.91,C1590550415,18179412.16,16420556.26,0,0,-562600.790000001,2040156.2999999989,0.0411816525057224,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4272423019076251,0.0044581719321238,4.3261193e-06,0.0,0.1077035076991965,0,0
9,CASH_OUT,257725.0,C502583690,0.0,0.0,C1623014027,1335271.61,2722563.91,0,0,-257725.0,-1129567.3,257725.0,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1946651872345191,0.0004754660349087,1.4876117e-06,0.0,0.0487618362991478,0,0
10,PAYMENT,6257.95,C1245985879,0.0,0.0,M649686424,0.0,0.0,0,0,-6257.95,6257.95,6257.95,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0062334835031688,0.0004383568155891,6.262404e-08,0.0,0.0016460610261218,0,0
6,PAYMENT,12689.5,C1922896936,12421.94,0.0,M291054778,0.0,0.0,0,0,-267.5599999999995,12689.5,1.0214570785981418,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.027526657003125,0.0005920109611697,2.0868282e-07,0.0,0.0070001290478627,0,0
12,CASH_IN,212352.93,C1589666192,3379.0,215731.93,C627094559,644437.13,714781.48,0,0,-424705.86,142008.58000000007,62.82631065088757,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1774764337541096,0.0011916543680317,2.5161438e-07,0.0,0.0446075147964494,0,0
11,PAYMENT,23427.18,C1240139453,0.0,0.0,M996608407,0.0,0.0,0,0,-23427.18,23427.18,23427.18,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0441644725007021,0.0004078564618793,1.00782806e-07,0.0,0.0111227196523953,0,0
10,CASH_OUT,109628.69,C356173058,30727.0,0.0,C1627965794,2559402.53,2669031.21,0,0,-78901.69,0.0099999997764825,3.5677131606352512,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0562207981459832,0.000460110397234,1.08234666e-07,0.0,0.0141472540863423,0,0
7,CASH_OUT,23134.52,C964854575,0.0,0.0,C1281898359,50210.0,0.0,0,0,-23134.52,73344.52,23134.52,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0474374279100439,0.000402277242058,6.9298004e-08,0.0,0.0119398332153247,0,0
2,CASH_IN,31876.77,C1517105378,9506081.11,9506081.11,C1122118227,9506081.11,11073556.18,0,0,-31876.769999999557,-1535598.3000000007,0.0033533026152243,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4989469972366565,0.0006905275333591,3.336555e-06,0.0,0.1248758557823989,0,0
9,CASH_OUT,456487.25,C1003482102,0.0,0.0,C751413576,1223156.53,1679643.78,0,0,-456487.25,0.0,456487.25,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,249.0,0.0,False,0.2623432818129636,0.0004121189080176,4.2938217e-07,0.0804085657000541,0.08577051447452,0,0
8,CASH_OUT,293709.01,C243436004,0.0,0.0,C1185525558,1235795.47,1374865.05,0,0,-293709.01,154639.4299999999,293709.01,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1414020268945408,0.0004649858481066,2.689261e-07,0.0,0.0354435845710925,0,0
9,CASH_OUT,169986.87,C937496778,634106.72,464119.85,C1242586395,2345307.22,3357176.54,0,0,0.0,-841882.4499999997,0.2680725445197229,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2090335205615958,0.0006774283886649,1.2930676e-06,0.0,0.0523942537384269,0,0
8,CASH_IN,140243.49,C151878738,51010.0,191253.49,C394372500,76297.0,0.0,0,0,-280486.98,216540.49,2.749279371116033,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1176634169062577,0.000895316289356,3.3723092e-07,0.0,0.029595018653713,0,0
11,TRANSFER,814581.88,C1040147367,0.0,0.0,C576357354,1349587.11,3273455.12,0,0,-814581.88,-1109286.13,814581.88,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,10731.0,0.0,False,0.5545503230169814,0.0006080054449095,2.0221746e-06,0.0530542992055416,0.1520233632970191,0,0
9,PAYMENT,7856.48,C374393268,363089.69,355233.21,M1233663322,0.0,0.0,0,0,0.0,7856.48,0.0216377897213503,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0401808000418589,0.0003681945275577,8.2375685e-08,0.0,0.0101188636286828,0,0
9,CASH_OUT,435792.57,C672190277,61852.0,0.0,C308972743,10798.0,568472.13,0,0,-373940.57,-121881.56,7.045617350815643,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1341194378699038,0.0008171673688116,1.6800678e-07,0.0,0.0336933433432746,0,0
10,DEBIT,53.78,C1382061472,783.0,729.22,C1816255250,49557.0,119957.11,0,0,0.0,-70346.33,0.0685969387755102,0,0,2,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0957724312299581,0.0004456523771681,4.7286326e-07,0.0,0.0240323801419135,0,0
9,CASH_IN,191546.53,C97310873,2161037.79,2352584.32,C1232088827,280525.29,88978.76,0,0,-383093.0599999998,383093.06,0.0886363219792089,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2083789720565007,0.0003248450771597,5.562739e-07,0.0,0.0521598789117309,0,0
9,PAYMENT,7537.54,C70995241,0.0,0.0,M1473568144,0.0,0.0,0,0,-7537.54,7537.54,7537.54,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0072810863629133,0.0004718176982411,6.152217e-08,0.0,0.0019146535870296,0,0
8,CASH_IN,270608.86,C1895162123,1641978.85,1912587.72,C1313534832,4621965.47,4605990.97,0,0,-541217.7299999997,286583.36000000034,0.1648064438793204,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2356122391794304,0.000973293216327,3.3742882e-07,0.0,0.0590978196667733,0,0
8,CASH_IN,81512.55,C2023961134,3387733.89,3469246.44,C1414803985,1310386.36,1228873.81,0,0,-163025.09999999963,163025.1000000001,0.0240610769870484,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1937025305408846,0.0005165714587963,2.518716e-07,0.0,0.048529022488461,0,0
9,CASH_OUT,218540.22,C1160216636,0.0,0.0,C696407327,668486.31,270349.67,0,0,-218540.22,616676.8600000001,218540.22,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,2771.0,0.0,False,0.1806059668582672,0.0006519062498851,5.4982274e-07,0.0534040257334709,0.0586330443447375,0,0
10,CASH_OUT,24285.1,C73392537,279424.93,255139.83,C1787235849,65707.01,89992.11,0,0,0.0,-1.4551915228366852e-11,0.0869106886393829,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1031541091258779,0.0105237300817162,1.7651837e-07,0.0,0.0278933262533265,0,0
11,CASH_OUT,31945.72,C1334384307,19918.0,0.0,C588565911,1788140.97,2214500.15,0,0,-12027.72,-394413.46,1.6037813143230082,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,8300.0,0.0,False,0.0763758908738104,0.0010579713331381,3.4756104e-07,0.5118587017059326,0.14727034667988,0,0
11,CASH_OUT,323887.13,C1328921514,0.0,0.0,C284727169,1185954.15,1484890.08,0,0,-323887.13,24951.19999999972,323887.13,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,5287.0,0.0,False,0.1389430746457215,0.0285384549811172,2.3453514e-07,0.021072581410408,0.0457116753707981,0,0
9,TRANSFER,415115.86,C826043058,0.0,0.0,C1576408634,745744.95,1160860.81,0,0,-415115.86,0.0,415115.86,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2830570992559188,0.000569297098523,7.796838e-07,0.0,0.0708783681388249,0,0
9,CASH_IN,120504.19,C1318731488,6441909.79,6562413.98,C1428539340,1535741.84,1415237.65,0,0,-241008.3800000008,241008.3800000001,0.0187062804699287,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2495376679869794,0.0003833180910738,7.9557327e-07,0.0,0.0624613192869467,0,0
10,CASH_OUT,13088.52,C301331679,10222.0,0.0,C2008892276,51103.0,977932.71,0,0,-2866.5200000000004,-913741.19,1.2803012814242396,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1299497408953366,0.0004236141999074,5.035984e-07,0.0,0.0325723091433485,0,0
10,CASH_IN,229577.25,C1282797149,147101.83,376679.07,C2134282358,0.0,0.0,0,0,-459154.49,229577.25,1.5606582823729498,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.159097283172706,0.0003950926670762,2.8726726e-07,0.0,0.0398534255067711,0,0
