transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
7878,88.1,17,Travel,0,0,55,1,37,0
8824,13.52,21,Grocery,0,0,26,7,34,0
8237,218.37,8,Food,0,0,46,4,60,0
5734,138.71,12,Travel,1,0,46,1,37,0
5379,298.91,11,Clothing,0,1,35,1,63,0
7763,89.43,3,Grocery,0,0,66,1,46,0
1756,291.09,4,Clothing,0,0,34,0,40,0
7356,257.23,2,Food,0,0,37,2,42,0
4162,16.0,18,Travel,0,0,61,1,19,0
232,125.72,14,Travel,0,0,46,4,26,0
8105,290.76,5,Travel,0,0,88,0,50,0
111,61.59,3,Travel,0,0,32,0,59,0
5458,89.24,11,Grocery,0,0,38,1,55,0
6709,194.96,17,Food,0,0,60,6,22,0
2515,177.32,16,Clothing,0,0,86,3,19,0
5962,529.26,7,Travel,0,0,82,1,43,0
4280,89.49,19,Electronics,0,0,56,1,28,0
4721,76.17,22,Clothing,0,0,71,3,25,0
2918,339.6,20,Travel,0,0,28,0,58,0
9391,536.06,10,Food,0,0,28,2,49,0
2993,144.82,1,Clothing,0,0,27,1,55,0
2318,90.33,7,Travel,0,0,87,2,25,0
4848,27.4,9,Food,0,0,67,5,28,0
4293,150.19,18,Grocery,0,0,90,3,57,0
6992,49.57,18,Electronics,0,0,94,2,50,0
1516,1.37,6,Grocery,0,0,30,0,22,0
217,70.85,21,Travel,0,0,43,2,50,0
9214,92.66,23,Electronics,0,1,62,2,28,0
9062,344.71,9,Grocery,0,0,69,2,31,0
8418,152.2,0,Travel,0,0,59,4,28,0
2264,105.46,21,Electronics,0,1,53,0,67,0
5327,15.51,18,Food,0,0,35,4,47,0
6841,443.19,4,Food,0,0,80,1,31,0
8499,33.57,9,Clothing,0,0,25,2,23,0
6011,293.05,14,Grocery,0,0,64,4,65,0
894,91.11,16,Electronics,0,0,69,0,65,0
1491,48.82,13,Clothing,0,0,30,4,31,0
3004,176.49,21,Food,0,1,50,1,22,0
1851,60.61,15,Grocery,0,0,88,4,22,0
5200,59.82,4,Food,0,0,41,1,40,0
6381,165.17,2,Food,0,0,66,0,35,0
325,557.66,8,Grocery,0,0,57,0,60,0
1216,44.9,9,Electronics,0,0,67,1,44,0
2900,6.89,23,Grocery,0,1,43,3,35,0
2934,141.54,13,Clothing,0,0,41,0,21,0
3659,171.87,0,Clothing,0,0,31,6,45,1
8679,137.34,19,Travel,0,0,81,3,23,0
6674,11.76,15,Travel,0,0,77,2,26,0
7973,31.73,11,Food,0,0,90,2,55,0
8587,372.26,12,Grocery,0,0,32,3,62,0
6170,27.61,13,Clothing,0,1,77,0,41,0
9725,26.79,17,Food,0,0,27,1,22,0
1130,54.14,7,Grocery,0,0,62,1,60,0
8857,43.41,14,Grocery,0,0,76,3,35,0
2919,98.87,19,Travel,0,0,37,1,29,0
3903,443.85,10,Clothing,0,0,57,2,39,0
7948,234.93,14,Food,1,0,58,2,59,0
9098,16.24,6,Food,0,0,90,0,18,0
3828,118.45,12,Travel,0,0,93,1,36,0
4924,383.0,19,Electronics,0,0,97,0,28,0
209,0.91,3,Food,0,0,60,2,59,0
3255,74.03,14,Food,0,0,54,1,69,0
2796,162.06,10,Clothing,0,0,91,5,41,0
5107,82.25,9,Clothing,0,1,84,3,56,0
9012,82.3,20,Food,1,0,93,3,52,0
799,214.72,12,Electronics,0,0,47,4,68,0
9106,61.98,13,Clothing,0,0,34,2,58,0
735,80.0,16,Grocery,0,0,96,8,43,0
2245,348.45,2,Electronics,1,0,99,5,30,1
179,496.86,6,Travel,0,1,74,4,37,0
5831,1004.26,23,Clothing,1,0,90,3,30,0
7009,49.69,12,Grocery,0,0,47,1,58,0
1175,180.92,15,Electronics,1,0,55,0,61,0
6643,122.83,19,Travel,0,0,77,2,61,0
5849,69.42,0,Electronics,0,0,49,2,59,0
1832,165.78,21,Travel,0,0,32,0,25,0
7996,57.43,1,Electronics,1,0,59,1,54,0
9280,14.97,19,Clothing,0,0,61,1,46,0
7898,121.36,9,Electronics,1,0,49,2,51,0
8598,76.92,1,Food,0,0,28,1,53,0
8523,30.69,9,Food,0,0,53,1,35,0
199,392.6,8,Food,0,0,52,1,33,0
7929,266.53,5,Electronics,0,0,81,1,19,0
7077,153.59,19,Grocery,0,0,95,1,52,0
9285,337.12,1,Clothing,0,0,54,4,18,0
1098,37.14,13,Clothing,0,0,33,1,60,0
549,132.23,7,Clothing,0,0,45,2,64,0
6909,343.28,23,Grocery,0,0,50,1,64,0
8230,134.05,13,Food,0,0,58,3,48,0
4707,276.73,2,Clothing,0,0,98,7,36,0
6913,40.29,2,Food,0,0,25,4,67,0
3370,213.53,10,Grocery,0,0,89,1,52,0
7584,23.04,18,Food,1,0,74,3,31,0
2533,62.82,19,Food,0,1,37,1,38,0
4056,2.94,18,Grocery,0,0,69,1,21,0
2315,888.48,9,Grocery,0,0,76,1,30,0
6654,35.36,11,Grocery,0,0,95,4,65,0
6886,483.18,23,Clothing,1,0,73,2,66,0
5938,42.9,3,Clothing,0,0,70,2,57,0
2816,265.82,11,Travel,0,0,25,0,53,0
3438,163.52,23,Travel,0,0,63,0,48,0
3881,125.64,8,Grocery,0,0,66,0,34,0
4158,342.87,1,Food,1,1,55,2,65,1
67,27.34,6,Food,0,0,70,2,35,0
7867,38.76,21,Travel,0,0,27,0,33,0
617,11.34,23,Clothing,0,0,96,1,32,0
1119,55.57,12,Food,1,0,44,1,53,0
3261,41.14,17,Travel,0,0,65,0,35,0
3402,17.95,21,Travel,1,0,29,1,68,0
3693,268.69,14,Travel,0,0,88,5,51,0
938,442.24,8,Grocery,0,0,67,2,40,0
6605,133.35,4,Grocery,0,0,93,4,37,0
2573,69.82,16,Electronics,0,0,65,2,63,0
7537,280.1,21,Electronics,0,1,64,2,65,0
6325,15.3,3,Electronics,0,0,43,5,45,0
623,83.3,16,Electronics,1,0,82,1,56,0
1682,668.45,9,Electronics,0,1,91,2,48,0
2127,181.25,4,Clothing,0,0,61,2,49,0
788,92.2,12,Travel,0,0,71,1,47,0
3333,33.51,22,Food,0,0,54,2,46,0
7237,170.96,23,Electronics,0,0,77,4,64,0
1093,168.45,3,Electronics,0,0,67,0,22,0
9104,226.68,3,Clothing,0,0,75,0,27,0
5021,197.89,5,Travel,1,0,82,0,43,0
9354,40.54,14,Grocery,0,1,42,2,59,0
5945,606.6,0,Clothing,0,0,34,0,49,0
3281,108.03,5,Clothing,0,0,49,4,28,0
8187,49.63,9,Food,1,0,60,1,36,0
2202,21.12,13,Travel,0,0,91,0,51,0
1161,314.58,16,Food,0,0,77,2,43,0
5582,80.98,5,Food,0,1,50,3,23,0
3593,150.97,9,Clothing,0,0,73,5,62,0
3953,661.78,19,Electronics,0,0,91,3,32,0
9692,103.94,21,Clothing,0,0,32,2,47,0
6248,287.39,2,Electronics,0,0,66,2,41,0
4154,79.38,20,Grocery,0,0,77,0,32,0
479,627.04,12,Clothing,0,0,26,2,34,0
1353,103.92,18,Food,0,0,97,0,62,0
4310,275.4,5,Food,0,0,26,2,37,0
5699,745.34,0,Food,1,0,76,5,40,1
2648,124.91,3,Grocery,0,0,39,2,69,0
8461,589.51,17,Electronics,0,0,43,2,38,0
8199,154.95,9,Electronics,0,1,59,1,58,0
7690,327.45,13,Electronics,0,0,98,1,51,0
9258,33.34,3,Food,1,1,33,4,64,1
2590,225.29,19,Clothing,0,0,83,3,49,0
1034,23.13,7,Grocery,0,0,61,5,47,0
4687,26.99,0,Clothing,0,0,73,2,69,0
5012,220.72,17,Grocery,1,0,42,5,68,0
2599,60.2,1,Electronics,0,0,38,0,23,0
5820,123.6,19,Travel,1,1,83,1,32,0
4609,563.44,11,Food,0,0,61,4,56,0
8471,44.75,3,Electronics,0,0,68,1,45,0
9041,28.26,14,Travel,0,0,34,1,45,0
7451,138.38,22,Grocery,0,0,94,2,23,0
4672,380.57,1,Food,0,0,81,3,49,0
5584,217.62,4,Electronics,0,0,81,2,37,0
3718,14.8,2,Travel,0,0,26,2,64,0
9328,41.98,12,Clothing,0,0,30,1,55,0
3929,209.68,16,Grocery,0,0,91,2,62,0
3618,335.72,4,Travel,0,0,25,1,43,0
1426,604.04,19,Grocery,0,0,94,5,54,0
9379,376.2,10,Electronics,1,0,43,2,41,0
2920,64.96,19,Electronics,0,0,84,3,67,0
3820,116.79,4,Grocery,1,0,36,1,47,0
1872,43.23,12,Food,0,0,47,3,63,0
5488,195.42,15,Grocery,0,0,47,2,24,0
481,178.67,11,Electronics,0,0,58,2,32,0
5973,294.37,0,Food,0,0,48,0,40,0
9601,3.48,23,Electronics,0,1,91,4,50,0
2889,299.77,22,Clothing,1,0,95,4,57,0
6687,83.93,14,Grocery,0,0,83,1,59,0
6316,487.66,7,Electronics,0,0,89,3,58,0
528,57.49,8,Clothing,0,0,64,2,60,0
4130,0.2,5,Food,0,0,25,3,25,0
723,12.39,0,Travel,0,0,56,3,38,0
5121,68.9,5,Food,0,0,51,3,22,0
4723,41.12,7,Clothing,0,0,72,1,63,0
221,192.93,11,Grocery,0,0,52,3,56,0
9189,553.93,11,Grocery,0,0,31,1,67,0
1936,294.25,6,Travel,0,0,46,2,44,0
345,91.5,19,Travel,0,0,44,2,58,0
8333,292.49,12,Grocery,0,0,39,1,26,0
9675,91.39,10,Electronics,0,0,81,5,39,0
4484,152.03,13,Clothing,0,0,68,1,32,0
9707,0.47,5,Food,0,0,27,1,53,0
8487,17.27,1,Clothing,0,0,50,5,56,0
9217,138.55,20,Grocery,1,0,60,3,67,0
6904,185.59,20,Grocery,0,0,79,1,69,0
9155,33.35,15,Travel,0,0,88,2,50,0
5961,92.06,20,Clothing,0,0,70,1,68,0
7035,106.22,21,Grocery,0,0,70,3,30,0
6052,540.24,8,Clothing,0,0,36,3,46,0
2392,32.86,6,Food,0,0,28,4,52,0
7182,94.84,14,Travel,0,0,28,0,64,0
4329,16.21,2,Food,0,0,59,2,64,0
6453,101.29,19,Grocery,0,1,55,3,32,0
1984,118.74,20,Electronics,0,0,92,1,69,0
8247,43.83,13,Clothing,0,0,92,1,24,0
1555,46.6,14,Grocery,0,0,87,5,28,0
4851,715.85,1,Clothing,0,0,67,2,61,0
9096,370.18,2,Clothing,0,0,56,2,68,0
9923,167.17,6,Grocery,1,0,82,6,33,0
7533,45.78,14,Grocery,0,0,33,2,38,0
6854,273.6,10,Travel,0,0,40,3,44,0
4642,67.55,6,Clothing,0,1,64,1,39,0
2882,347.62,11,Electronics,1,0,74,5,59,0
1678,92.84,14,Food,0,0,36,1,66,0
4886,387.26,7,Travel,0,0,48,0,66,0
1965,152.7,16,Electronics,0,0,99,0,36,0
902,4.84,5,Food,0,0,59,2,61,0
7131,59.8,7,Food,0,0,95,1,53,0
3069,52.0,10,Clothing,0,0,73,6,32,0
2297,44.51,3,Food,0,0,65,3,61,0
6238,189.34,7,Travel,1,0,95,0,41,0
5863,1.35,15,Grocery,0,0,68,2,27,0
297,264.54,20,Travel,0,0,40,1,49,0
8779,266.81,9,Grocery,0,0,74,0,58,0
58,39.26,11,Clothing,1,1,34,3,45,1
7243,22.96,21,Food,0,0,62,2,32,0
4386,146.91,4,Clothing,0,0,51,8,51,0
2985,142.31,4,Clothing,1,0,65,2,41,0
28,129.97,5,Clothing,0,0,46,1,18,0
4408,27.68,4,Food,0,0,98,4,43,0
9878,83.81,10,Grocery,0,0,72,4,33,0
2677,82.53,19,Food,0,0,75,5,29,0
8546,129.74,4,Electronics,0,0,75,4,33,0
5263,146.83,2,Food,0,1,94,4,48,0
5842,28.05,0,Travel,0,0,68,2,19,0
7022,305.49,21,Electronics,0,0,75,2,32,0
3249,367.97,6,Travel,0,0,42,0,26,0
5668,323.74,17,Clothing,1,0,45,1,46,0
3885,391.17,23,Travel,0,0,62,0,20,0
7664,124.9,2,Grocery,0,0,88,4,49,0
296,132.96,17,Clothing,0,1,73,4,42,0
3162,3.99,10,Food,0,0,61,1,35,0
2581,23.61,1,Electronics,0,0,98,3,42,0
3871,90.53,4,Clothing,0,0,90,3,28,0
9211,431.28,10,Electronics,0,0,78,4,25,0
4405,820.24,14,Travel,1,0,98,3,66,0
6953,106.56,2,Food,0,0,72,2,18,0
649,280.21,3,Grocery,0,0,96,0,46,0
1371,639.75,17,Food,0,0,67,0,37,0
9856,118.19,6,Grocery,0,0,49,2,54,0
6993,49.39,1,Grocery,0,0,49,4,61,0
5533,211.77,9,Electronics,0,0,87,3,41,0
9621,105.06,2,Grocery,0,0,62,3,52,0
5709,192.38,2,Travel,0,0,39,2,23,0
4210,10.57,16,Clothing,1,0,65,1,56,0
682,53.69,5,Clothing,0,0,69,4,55,0
435,15.81,20,Travel,0,0,95,2,64,0
9310,77.92,8,Electronics,0,0,86,1,23,0
4825,141.57,2,Travel,0,0,32,0,19,0
9762,28.6,18,Food,0,0,73,3,54,0
3160,62.25,18,Electronics,0,0,80,2,55,0
1490,107.18,3,Travel,0,0,52,2,31,0
2988,126.5,3,Clothing,0,0,92,1,38,0
813,23.97,5,Grocery,0,0,39,0,67,0
1883,182.05,4,Food,0,0,81,2,64,0
9268,59.16,12,Grocery,0,0,77,2,28,0
4937,432.53,10,Clothing,0,0,38,2,33,0
9936,20.69,10,Electronics,0,0,84,2,41,0
1941,10.86,13,Grocery,0,1,54,3,34,0
3297,188.11,18,Travel,0,0,27,2,37,0
3535,47.63,22,Food,0,0,86,3,40,0
4526,101.08,6,Travel,0,0,28,2,57,0
3730,162.79,17,Travel,0,0,61,0,46,0
7016,361.31,16,Grocery,0,0,69,2,67,0
1613,137.04,20,Electronics,0,0,33,0,52,0
1182,75.3,11,Food,0,0,60,5,65,0
1376,368.28,14,Electronics,0,0,52,2,44,0
9225,413.48,0,Food,0,0,67,3,47,0
3947,195.1,6,Food,0,0,25,1,34,0
7211,109.69,12,Food,0,0,45,1,47,0
5212,44.44,6,Food,0,0,44,5,45,0
64,79.42,13,Food,0,0,39,3,43,0
627,111.76,22,Electronics,0,0,66,0,52,0
4422,565.21,16,Travel,0,0,39,1,44,0
1670,306.13,13,Food,0,0,38,0,50,0
2113,36.65,14,Travel,0,0,42,1,41,0
5805,85.56,7,Food,0,0,49,4,69,0
9764,530.37,5,Travel,0,0,90,5,45,0
4033,15.25,2,Travel,0,0,86,2,61,0
6546,16.21,0,Electronics,0,0,39,6,67,1
7949,483.65,19,Food,0,0,45,2,57,0
85,67.05,18,Travel,0,0,59,3,20,0
9181,100.97,0,Travel,1,0,43,0,49,0
1463,20.29,13,Clothing,0,1,79,1,64,0
2284,8.41,1,Clothing,0,0,27,5,30,1
2888,94.79,5,Grocery,1,0,37,0,58,0
5835,286.48,4,Electronics,0,0,44,0,53,0
685,477.07,23,Travel,0,0,45,1,44,0
4470,381.05,17,Clothing,1,0,86,2,27,0
419,200.94,10,Electronics,0,0,93,2,45,0
5229,29.62,4,Grocery,0,0,57,1,62,0
4254,126.91,16,Clothing,1,0,84,1,49,0
2710,62.49,3,Electronics,0,0,27,1,64,0
2358,12.38,4,Grocery,0,0,28,0,40,0
8060,144.46,18,Food,0,1,81,4,51,0
1367,226.47,0,Clothing,0,0,53,2,41,0
6278,81.62,18,Grocery,0,0,52,1,27,0
3917,234.6,23,Grocery,0,0,86,1,66,0
294,80.39,8,Clothing,1,0,36,1,61,0
2640,218.25,0,Clothing,0,0,91,3,25,0
9459,195.86,7,Food,0,0,58,2,47,0
1507,156.22,3,Grocery,0,0,29,1,54,0
9038,336.88,3,Food,0,0,73,5,21,0
7394,138.44,6,Grocery,1,0,93,1,34,0
1635,471.55,2,Food,0,1,27,3,63,1
2458,177.14,15,Food,0,1,77,4,22,0
9892,15.85,8,Clothing,0,0,88,1,30,0
5559,57.91,10,Clothing,0,0,88,0,20,0
9752,20.27,19,Travel,0,0,78,3,18,0
2301,292.04,15,Clothing,0,0,54,4,55,0
4538,172.01,9,Food,0,1,45,1,40,0
2939,547.41,3,Travel,0,0,78,1,37,0
1564,57.84,12,Clothing,0,1,82,1,58,0
5690,186.89,6,Electronics,0,0,90,0,59,0
8659,30.48,17,Travel,0,1,67,1,63,0
7518,49.21,0,Electronics,0,0,95,3,65,0
1980,332.05,9,Clothing,0,0,59,3,67,0
1884,257.72,8,Clothing,0,0,43,2,66,0
3804,739.53,0,Travel,0,0,71,1,38,0
439,220.5,14,Electronics,0,0,46,1,60,0
4636,548.04,1,Electronics,0,0,45,2,40,0
4529,152.81,2,Clothing,0,0,37,3,53,0
4333,104.32,0,Food,0,0,55,1,28,0
3574,819.31,12,Travel,0,0,78,3,30,0
8742,97.67,15,Clothing,0,0,58,0,49,0
8912,270.06,5,Food,0,0,45,3,60,0
4818,308.29,0,Grocery,0,0,79,0,19,0
6436,148.66,10,Grocery,0,0,64,0,61,0
2987,9.55,6,Travel,0,0,92,0,46,0
7839,86.94,3,Travel,0,0,30,1,64,0
705,11.79,5,Electronics,0,0,91,0,24,0
2281,52.84,10,Travel,0,0,35,1,22,0
8735,87.76,13,Travel,0,0,78,2,30,0
4148,92.56,2,Travel,0,0,51,3,57,0
5413,240.05,1,Clothing,0,0,29,4,18,0
374,206.8,11,Food,0,0,36,3,24,0
6406,395.03,11,Grocery,0,0,76,1,31,0
9224,55.76,4,Electronics,1,0,76,1,51,0
2586,176.45,11,Food,0,0,25,4,39,0
1333,46.68,20,Clothing,0,0,64,1,54,0
9573,11.43,0,Clothing,0,0,93,3,19,0
5283,35.54,5,Clothing,1,0,66,2,25,0
9132,246.77,5,Electronics,0,0,53,0,51,0
8316,63.86,7,Clothing,0,0,35,0,52,0
9810,137.28,18,Grocery,0,1,30,1,19,0
1785,193.84,11,Clothing,0,0,35,2,21,0
3183,66.74,21,Food,0,0,31,4,42,0
495,112.15,11,Clothing,0,0,70,2,62,0
7364,341.0,2,Food,0,0,93,2,22,0
2861,362.82,4,Grocery,0,0,36,1,22,0
7930,33.29,14,Travel,0,1,89,1,31,0
4042,61.51,15,Clothing,0,0,94,3,67,0
7179,42.55,3,Travel,0,0,44,4,68,0
2898,59.75,7,Food,0,0,29,1,41,0
367,584.84,20,Electronics,0,0,63,1,36,0
850,162.87,6,Electronics,0,0,80,2,20,0
7441,183.53,19,Electronics,0,1,44,2,49,0
9455,353.17,14,Travel,0,0,64,2,27,0
4302,505.12,11,Electronics,0,0,61,2,51,0
2654,9.68,10,Food,0,0,84,5,57,0
3504,5.49,7,Electronics,0,0,57,4,65,0
1542,20.35,14,Grocery,0,0,85,1,29,0
4166,88.6,19,Electronics,0,0,34,1,25,0
8867,97.43,11,Travel,0,0,98,1,46,0
323,194.29,4,Electronics,0,0,46,1,21,0
2032,149.97,15,Food,0,0,55,4,52,0
814,456.54,20,Electronics,0,0,97,4,65,0
8940,67.67,13,Electronics,0,0,68,5,52,0
9376,50.99,14,Food,1,0,48,1,59,0
1080,539.09,15,Electronics,0,0,29,2,45,0
2227,64.53,12,Grocery,0,0,89,1,61,0
9137,194.7,22,Grocery,0,0,48,2,54,0
9532,487.67,1,Clothing,0,0,78,2,35,0
2706,296.26,14,Food,0,0,99,3,63,0
6825,43.63,5,Clothing,0,0,77,0,55,0
7557,37.63,5,Travel,0,0,87,3,57,0
1165,31.55,0,Clothing,0,0,83,9,30,0
3262,127.6,9,Travel,0,0,89,2,68,0
4688,1.94,13,Clothing,0,0,25,3,25,0
1451,123.75,17,Electronics,0,1,32,1,25,0
3863,84.16,22,Travel,0,0,68,0,38,0
6104,425.43,0,Clothing,0,0,37,3,18,0
9216,71.93,10,Travel,0,0,32,2,22,0
7121,428.43,0,Travel,0,1,66,1,25,0
6399,104.56,7,Grocery,0,0,83,1,42,0
9589,79.1,0,Electronics,0,0,66,4,28,0
6215,266.78,10,Food,0,0,63,2,29,0
9646,200.8,21,Electronics,0,0,93,4,42,0
5337,73.4,17,Clothing,0,0,41,3,32,0
4057,307.05,21,Grocery,0,0,36,1,22,0
9512,136.79,7,Electronics,0,0,26,1,66,0
3000,369.21,23,Electronics,0,0,90,2,46,0
9025,131.23,13,Electronics,0,0,69,1,62,0
1232,47.04,2,Grocery,0,0,42,3,63,0
1515,39.22,18,Grocery,0,0,40,3,25,0
2314,218.08,11,Food,0,0,86,3,25,0
1452,173.15,2,Clothing,0,0,98,5,65,0
5268,114.08,18,Electronics,0,1,27,2,20,0
6132,254.13,11,Travel,0,1,87,2,63,0
8532,3.28,4,Clothing,1,0,52,4,37,0
6465,300.33,0,Food,0,0,69,1,50,0
839,156.4,20,Grocery,0,0,98,3,33,0
9916,501.88,4,Grocery,0,0,38,0,29,0
8262,36.48,19,Food,0,0,77,2,44,0
6415,39.98,18,Clothing,0,0,45,1,51,0
8505,29.97,7,Clothing,0,0,95,2,35,0
3568,198.05,14,Clothing,0,0,37,0,45,0
9265,299.62,3,Electronics,0,1,87,2,30,0
3088,2.79,13,Electronics,0,0,81,2,31,0
8644,55.43,15,Travel,0,1,40,3,30,0
1715,10.79,13,Travel,1,0,30,1,52,0
340,18.53,1,Travel,0,0,36,3,57,0
9564,137.45,16,Travel,0,1,67,2,58,0
5943,3.57,1,Grocery,0,0,71,0,22,0
9870,34.54,7,Electronics,0,0,49,1,37,0
8103,88.63,0,Food,0,0,37,2,47,0
8489,47.42,15,Travel,0,0,71,0,62,0
589,24.66,8,Food,0,0,31,3,68,0
3366,182.09,18,Travel,0,1,86,2,50,0
2671,186.33,15,Food,0,0,95,1,18,0
3590,39.36,14,Electronics,0,0,25,3,65,0
35,606.71,7,Travel,0,0,66,5,33,0
29,161.55,20,Travel,0,0,62,3,52,0
8554,95.95,0,Electronics,0,1,87,2,44,0
8118,49.92,13,Travel,0,0,79,1,49,0
2171,208.69,0,Clothing,0,0,60,2,28,0
8378,46.31,17,Food,0,0,91,1,26,0
5621,19.34,3,Food,0,0,55,3,66,0
890,50.15,6,Travel,0,0,67,0,49,0
6490,225.76,4,Clothing,0,0,35,3,66,0
3323,261.83,10,Clothing,0,0,80,0,51,0
9397,1.67,14,Grocery,0,0,31,3,55,0
3515,344.56,20,Travel,0,0,37,3,54,0
4421,18.65,23,Clothing,0,0,52,2,35,0
8352,9.1,23,Food,0,0,58,2,28,0
5362,46.41,16,Clothing,0,0,78,0,47,0
3734,125.31,3,Electronics,0,0,95,2,64,0
9464,120.15,14,Travel,0,0,78,0,22,0
7082,260.75,10,Food,0,0,88,0,26,0
1655,16.51,8,Food,0,0,69,3,25,0
5033,149.59,7,Clothing,0,0,39,0,41,0
224,82.51,13,Electronics,0,0,34,3,50,0
8626,166.96,6,Travel,0,0,48,0,30,0
6195,211.94,10,Travel,0,0,34,0,24,0
1591,212.23,0,Food,0,0,59,2,23,0
5983,581.06,5,Food,0,0,31,1,26,0
3257,212.02,6,Electronics,0,0,89,1,45,0
6681,191.79,21,Food,0,0,89,6,26,0
4771,1.26,6,Clothing,0,0,74,1,22,0
2182,43.03,1,Travel,0,0,87,2,40,0
6804,112.37,15,Electronics,0,0,50,4,21,0
4914,39.15,14,Electronics,0,0,39,1,59,0
6787,502.61,0,Travel,0,1,55,1,64,0
4790,72.13,18,Clothing,0,0,28,2,23,0
1210,1053.28,16,Electronics,0,0,84,0,51,0
422,280.59,2,Electronics,0,0,77,1,49,0
8741,164.65,18,Electronics,0,0,33,2,58,0
1707,184.31,18,Grocery,1,1,72,0,29,0
1159,369.81,7,Food,0,0,88,2,50,0
2307,16.4,10,Electronics,0,0,61,3,28,0
274,440.03,10,Food,0,0,70,2,33,0
172,3.01,16,Food,0,0,72,0,55,0
3957,469.8,9,Food,0,0,52,3,31,0
6697,195.17,23,Grocery,0,1,26,2,30,0
3189,317.43,17,Travel,0,0,56,0,24,0
8133,636.69,18,Clothing,0,0,28,2,30,0
4809,51.05,14,Clothing,0,0,60,3,59,0
8084,20.07,22,Grocery,0,0,76,1,35,0
1565,311.3,11,Electronics,1,1,43,3,39,0
1783,111.41,22,Travel,0,0,48,4,29,0
844,584.28,12,Clothing,0,0,97,2,45,0
9346,1161.2,20,Electronics,0,0,28,0,47,0
4462,131.97,5,Electronics,1,0,41,1,49,0
905,98.49,6,Grocery,0,0,88,3,48,0
5912,470.09,15,Clothing,0,0,46,2,26,0
9951,129.3,5,Electronics,0,0,70,2,33,0
9298,290.98,23,Grocery,0,1,50,4,56,0
1548,143.82,16,Electronics,0,0,91,1,22,0
2081,4.96,11,Electronics,0,0,95,1,24,0
9882,150.14,12,Travel,0,0,62,1,38,0
3986,479.69,3,Travel,0,0,88,3,26,0
6390,149.81,4,Clothing,0,0,94,2,67,0
7580,220.04,4,Food,0,0,80,2,57,0
9246,443.48,14,Clothing,0,0,67,2,64,0
6568,147.82,9,Clothing,0,0,99,3,59,0
8207,24.45,14,Food,0,0,27,2,44,0
3821,77.77,8,Travel,0,0,72,3,33,0
2647,565.54,8,Food,0,0,78,1,35,0
4455,362.35,6,Grocery,1,0,84,2,43,0
7160,156.57,1,Food,0,0,27,1,26,0
8222,38.5,1,Clothing,0,0,79,1,21,0
8597,135.77,15,Food,0,0,90,3,65,0
9590,281.78,3,Electronics,0,0,33,1,60,0
6072,65.52,9,Travel,0,0,65,2,66,0
2156,49.37,19,Food,0,0,67,3,23,0
6713,222.14,10,Grocery,0,0,79,1,25,0
3716,67.28,23,Travel,0,0,74,0,49,0
4058,7.37,9,Travel,0,0,94,3,69,0
5953,280.99,17,Travel,0,0,51,1,19,0
3103,442.77,18,Grocery,0,0,32,5,18,0
559,253.27,0,Grocery,0,0,58,3,30,0
4611,74.59,6,Clothing,0,0,42,3,33,0
6979,265.52,1,Electronics,0,1,93,1,58,0
1437,66.25,3,Food,0,0,67,3,54,0
508,311.22,6,Clothing,0,0,57,2,27,0
1870,233.02,0,Grocery,0,1,98,2,54,0
756,284.4,9,Food,0,0,75,1,26,0
5420,69.61,10,Grocery,0,0,52,4,18,0
4051,490.44,21,Electronics,0,0,84,2,49,0
8090,388.13,9,Travel,0,0,43,4,19,0
3837,485.36,4,Food,0,0,78,1,49,0
2119,15.69,6,Clothing,0,0,77,1,26,0
6153,9.29,18,Electronics,0,0,74,3,23,0
7809,53.46,9,Travel,0,0,87,2,35,0
502,138.25,16,Clothing,0,0,26,3,42,0
6260,43.68,20,Food,0,0,72,3,56,0
9744,207.38,9,Food,0,0,28,1,53,0
1540,134.06,9,Travel,0,0,41,4,63,0
6142,80.8,8,Clothing,0,0,66,5,53,0
1212,108.07,20,Electronics,0,0,53,1,34,0
9123,192.84,16,Food,0,0,80,2,46,0
673,15.05,21,Clothing,0,1,52,0,60,0
3378,37.42,3,Travel,0,0,77,6,28,0
8784,193.58,23,Food,0,0,69,2,63,0
1465,1339.51,3,Grocery,0,0,89,0,26,0
1193,76.4,8,Clothing,0,0,26,6,29,0
6985,332.74,11,Electronics,0,0,81,3,63,0
1873,126.89,2,Food,1,0,69,0,54,0
3591,544.51,6,Electronics,0,0,53,3,19,0
6727,74.07,23,Travel,0,0,44,1,45,0
506,31.95,16,Grocery,0,0,37,3,47,0
8119,33.91,14,Clothing,1,0,62,1,63,0
507,435.29,5,Electronics,0,0,43,1,33,0
9450,69.07,3,Travel,0,0,54,1,41,0
7132,111.2,9,Clothing,0,0,48,3,69,0
4808,560.0,13,Food,0,0,48,1,52,0
7304,393.67,21,Electronics,0,0,58,1,51,0
1774,559.54,13,Clothing,0,0,50,4,30,0
6855,3.53,20,Food,0,0,26,2,39,0
4907,607.77,21,Travel,0,0,86,1,67,0
798,149.89,5,Grocery,0,0,27,4,46,0
8786,114.88,2,Electronics,0,0,95,2,25,0
7071,81.76,9,Food,0,1,53,1,35,0
2830,5.33,3,Grocery,0,0,89,4,41,0
9320,232.63,17,Travel,0,0,29,1,40,0
8738,15.01,3,Travel,0,0,55,0,47,0
313,4.62,18,Clothing,0,0,82,4,55,0
